recipe_id,ingredient_id,quantity
45940,2430,1 1/2  teaspoons
45940,6270,1/2  teaspoon
45940,3217,1/2  teaspoon
45940,5574,6      lean
45940,1257,1 (10 3/4  ounce) can
45940,7557,2   tablespoons
79944,1254,12
79944,1910,
79944,840,2   tablespoons
79944,6270,
79944,298,12   slices
25730,1910,1 (8   ounce) package
25730,5695,2   cups
25730,5757,1 (15   ounce) can
25730,3497,1   teaspoon
25730,3512,1/2-1   teaspoon
25730,150,
25730,3270,
42169,4007,12
42169,5006,2   tablespoons
42169,3184,1   clove   minced
42169,6276,
42169,7387,1/2  cup
42169,5180,1/4  cup   grated
42169,840,2   tablespoons   melted
42169,4231,1   medium
75302,3484,1   lb
75302,7213,1 (15   ounce) can
75302,5010,1/4  cup   chopped
75302,519,1/4  cup   chopped
75302,1124,1/4  cup   chopped
75302,4863,1 (8   ounce) can
75302,800,2   tablespoons
75302,7946,
75302,1920,1 (10 3/4  ounce) can
75302,1168,1/4  lb
75302,132,1 (6   ounce) package
75302,7233,1 (8   ounce) can
75302,6276,
129345,1252,4
129345,2148,
129345,2499,1   large
129345,2404,1   cup
129345,5667,1/4  teaspoon
129345,3217,1/2  teaspoon
129345,6374,1/4-1/2  teaspoon
129345,5006,1 -2   tablespoon
129345,1257,
129345,2832,
129345,6270,
129345,4270,
129345,2856,
82486,6906,2   cups
82486,6270,1/2  teaspoon
82486,2683,2 1/4  cups
82486,7557,3/4  cup
82486,2499,3   large
82486,7449,1   teaspoon
82486,335,1 1/3  teaspoons
82486,869,1/4  cup
82486,5298,1   cup   chopped
82486,342,4 -5
20155,5648,6   medium
20155,298,1/2  lb
20155,1124,1   cup   thinly sliced
20155,5010,1/2  cup   finely chopped
20155,5365,1/3  cup
20155,4623,1 1/4  cups
20155,6906,2   teaspoons
20155,1133,2   teaspoons
20155,155,2   teaspoons
20155,4880,2   teaspoons
20155,6270,1 1/2  teaspoons
20155,3630,2
44888,1310,3   lbs
44888,5006,2   tablespoons
44888,6696,1/2  cup
44888,4053,2   tablespoons
44888,3723,1   cup
44888,3203,1
44888,6270,1   pinch
44888,3486,1   pinch
29884,3484,1   lb
29884,5010,1/4  cup   chopped
29884,3217,1   teaspoon
29884,7946,
29884,7233,1 (8   ounce) can
29884,5168,1   teaspoon
29884,5106,1   teaspoon
29884,1329,2   teaspoons
29884,2007,1/2  teaspoon
29884,590,1/2  teaspoon
29884,1170,3   cups   shredded
29884,2530,1 (10   ounce) can
29884,5003,
29884,7258,12
29884,4987,
32147,2683,1/3  cup
32147,6270,1   teaspoon
32147,5319,1/4  teaspoon
32147,475,2 1/2  lbs
32147,840,1/4  cup
32147,5010,1   cup   chopped
32147,437,1   cup
32147,6009,3/4  cup
32147,800,3/4  cup
32147,1330,1/4  cup
32147,1111,2   tablespoons
32147,7946,
32147,3184,2   tablespoons   minced
32147,1329,1   teaspoon
13285,3548,1   lb
13285,2591,1   cup   crumbled
13285,4023,1/2  cup
13285,2320,1   teaspoon
13285,3940,1   teaspoon
13285,2324,1   teaspoon
13285,2212,1   teaspoon
13285,5024,1   teaspoon
13285,3217,1/2  teaspoon
13285,3486,
30366,840,2   tablespoons
30366,2683,1/4  cup
30366,6270,1   teaspoon
30366,2430,1/2  teaspoon
30366,5319,1/4  teaspoon
30366,4717,2 1/2  cups
30366,1168,2   cups   grated
30366,2518,8   ounces   dry
30081,5502,1 (8   ounce) container
30081,2001,1/3  cup   chopped seeded
30081,5010,2   tablespoons   finely chopped
30081,3203,1
30081,6906,1   teaspoon
30081,4189,
30081,2320,
30081,3217,
30081,5024,
30081,6270,
30081,5319,
30081,5469,
30081,4308,
30081,7213,
80413,4717,1 1/4  cups
80413,2499,1      beaten
80413,840,2   tablespoons
80413,7790,1/4  cup
80413,6270,3/4  teaspoon
80413,721,3 3/4  cups
80413,7956,1 1/4  teaspoons
14979,5375,1 (9   inch)
14979,7853,3   cups
14979,7790,3/4  cup
14979,63,1/3  cup
14979,6270,1/4  teaspoon
14979,2512,3
14979,840,2   tablespoons
14979,7449,1   teaspoon
14979,342,3
42094,840,2   tablespoons
42094,2683,2   tablespoons
42094,5932,5   teaspoons
42094,2007,1 1/2  teaspoons
42094,3217,2   teaspoons
42094,7229,6   ounces
42094,7655,2 1/4  cups
42094,6276,
55768,1706,6   cups
55768,553,1 (15   ounce) can
55768,1803,1 (15   ounce) can
55768,2913,4
55768,5966,1/2  cup
55768,1505,1/2  cup
55768,3957,1
55768,2837,2   tablespoons
55768,5006,1   tablespoon
55768,6270,1/2  teaspoon
55768,2817,1/4  teaspoon
55768,3810,2   dashes
486641,840,1/2  cup
486641,6906,1 1/4  cups
486641,7449,1   teaspoon
486641,2499,2
486641,342,3      ripe
486641,4717,1/4  cup
486641,2683,2   cups
486641,6270,1/2  teaspoon
486641,335,1/2  teaspoon
486641,5298,1/2-1   cup   chopped
104086,1257,1 (46   ounce) can
104086,7233,1 (15   ounce) can
104086,2131,1 (15   ounce) can
104086,1707,3   cups
104086,119,2
104086,3957,1
104086,2128,1/2  cup
104086,7213,3 -4   large
104086,3203,2
104086,1505,2   tablespoons   minced
104086,1329,1   tablespoon
104086,2007,2   teaspoons
104086,5319,2   teaspoons
104086,6270,1   teaspoon
104086,7049,
104086,1368,1/2  teaspoon
104086,1168,
104086,255,
104086,4379,
104086,7258,
57130,1674,2 (10 3/4  ounce) cans
57130,2434,1 (1   ounce) package
57130,7655,1 1/4  cups
57130,5645,5 1/2  lbs
76491,6906,1/3  cup
76491,1584,1/4  cup
76491,1833,3   tablespoons
76491,6270,1/8  teaspoon
76491,6516,2   cups
76491,7470,1   teaspoon
101104,3355,3/4  cup
101104,6270,1/2  teaspoon
101104,3497,1   teaspoon
101104,3512,1/2  teaspoon
101104,3498,1/4  teaspoon
101104,2499,2   large
101104,5760,1 (15   ounce) can  libby's 100%
101104,2559,
101104,7347,1
101104,7702,
112683,6906,3/4  cup
112683,800,1/4  cup   packed
112683,840,1/2  cup
112683,2499,1   large
112683,7470,1/2  teaspoon
112683,1511,1/2  teaspoon
112683,335,1/2  teaspoon
112683,6270,1/4  teaspoon
112683,63,1   cup
112683,4969,1 1/2  cups
112683,2251,3/4  cup
112683,7731,6   ounces
10125,840,1   cup
10125,6906,1/4  cup
10125,4320,3/4  cup
10125,2499,2
10125,7449,1   teaspoon
10125,2683,2 1/4  cups
10125,335,1   teaspoon
10125,3910,1 (4   ounce) package
10125,4722,1 (12   ounce) package
10125,7642,1   cup
87925,840,2/3  cup
87925,6906,1 1/2  cups
87925,7655,1/4  cup
87925,1388,4   cups
87925,7449,2   teaspoons
87925,2499,4
87925,2683,1 1/2  cups
87925,335,1/2  teaspoon
87925,6270,1/2  teaspoon
101954,6906,1   cup
101954,1824,1 1/2  cups
101954,2499,4
101954,840,1/4  cup
101954,7449,1 1/2  teaspoons
101954,5298,1 1/2  cups
101954,2099,1      unbaked
185342,5180,1/4  cup
185342,3939,
185342,5168,1/8  teaspoon
185342,2324,1   teaspoon
185342,3217,1/2  teaspoon
185342,2817,1/4  teaspoon
185342,1252,4 (1/4  lb)
24672,2901,1   quart
24672,6906,1/2  cup
24672,1910,8   ounces
24672,5695,1   cup
24672,3108,1 (8   ounce) container
24672,131,1 (14   ounce)
17126,6819,1 (15   ounce) can
17126,1297,1 1/2  cups
17126,6061,1 1/4  cups
17126,840,1   tablespoon
17126,1329,2   teaspoons
17126,5106,3/4  teaspoon
17126,3219,1/2  teaspoon
17126,2007,1   teaspoon
56694,2730,
56694,3484,1 1/2  lbs
56694,2404,1/2  cup
56694,2499,1
56694,6270,1/4  teaspoon
56694,3486,1/8  teaspoon
56694,63,1   tablespoon
56694,4053,1/4  cup
56694,7946,
56694,4883,1/2  teaspoon
56694,7655,1/4  cup
78194,4623,
78194,3951,
78194,3956,
78194,6906,
78194,2007,
78194,5168,
78194,1119,
78194,3217,
78194,6270,
78194,7258,
78194,1305,
78194,1168,
78194,4814,
78194,5720,
11345,2499,2   large
11345,7557,2/3  cup
11345,7449,2   teaspoons
11345,7790,3/4  cup
11345,2683,2   cups
11345,332,2   teaspoons
11345,6270,1/2  teaspoon
18914,4574,1/2-1   cup
18914,3184,3   teaspoons   chopped
18914,3217,1/2  teaspoon
18914,590,1/8  teaspoon
18914,5180,1/4  cup
18914,1168,1   cup   grated
21882,5352,1   package
21882,1252,8
21882,728,
21882,5731,4   slices
21882,4863,1 (4   ounce) can  sliced
99709,6270,1   teaspoon
99709,5168,3/4  teaspoon
99709,5024,3/4  teaspoon
99709,2430,3/4  teaspoon
99709,3217,1/2  teaspoon
99709,5319,1/2  teaspoon
99709,2007,1/2  teaspoon
99709,382,1/2  teaspoon
99709,3940,3/4  teaspoon
99709,7178,4 (4   ounce)
99709,728,1/2  cup
99709,6335,3   tablespoons   sliced
99709,2325,1   tablespoon
99709,5006,1   tablespoon
199579,1917,10 1/2  ounces
199579,4623,1/2  cup
199579,4717,1/4  cup
199579,7979,1/2  cup   diced
199579,1124,1/2  cup   diced
199579,48,6   ounces
199579,1717,6   ounces
199579,1168,1/4  cup
199579,6276,
100727,63,2 1/2  cups
100727,335,1   teaspoon
100727,6270,1/2  teaspoon
100727,5901,1/2  cup
100727,6473,1/2  cup
100727,800,1 1/2  cups   firmly packed
100727,7449,2   teaspoons
100727,2499,2   large
100727,1388,1 (12   ounce) package
100727,4958,1   cup   chopped
185445,840,1   cup
185445,6906,1/2  cup
185445,800,1/2  cup   firmly packed
185445,1013,1   cup
185445,2499,1
185445,7470,1   teaspoon
185445,2683,2   cups
185445,335,1   teaspoon
185445,332,1   teaspoon
185445,1511,1   teaspoon
185445,3527,1   teaspoon
185445,6270,1/4  teaspoon
185445,2045,
185445,4717,
185445,1689,
52272,298,6 -7   pieces
52272,5010,1   medium
52272,271,2 (5   ounce) cans
52272,5648,6 -7
52272,1914,2 (10 1/2  ounce) cans
52272,3668,1   cup
52272,4717,1   cup
52272,840,1   tablespoon
52272,2258,1   teaspoon
145064,840,1/2  cup
145064,63,1/2  cup
145064,590,3   tablespoons
145064,5144,1/2  teaspoon
52892,840,1/2  cup
52892,1910,2   tablespoons
52892,3668,1   pint
52892,3217,1 -2   teaspoon
52892,6272,
52892,5180,2/3  cup   fresh grated
116849,4308,1   large
116849,3204,1 1/2  cups
116849,5180,
116849,590,freshly grated
116849,125,
116849,2808,
116849,4623,
116849,3590,
116849,4253,
116849,2148,
116849,6276,
116849,7946,
116849,869,
66575,5247,1 (29   ounce) can
66575,5410,1 (20   ounce) can
66575,7479,1 (3 1/8  ounce) box  dry
66575,6846,1   lb
66575,342,1
66575,648,1/2  pint
66575,3357,1   bunch
66575,6906,1 -2   tablespoon
26849,7790,3/4  cup
26849,800,1   cup
26849,840,1   cup
26849,7449,1   tablespoon
26849,2499,2   large
26849,63,3   cups
26849,335,3/4  teaspoon
26849,6270,3/4  teaspoon
26849,1388,3   cups
26849,7642,1   cup
13269,5612,3   lbs
13269,5343,
13269,1920,1 (10 3/4  ounce) can
13269,5033,0.5 (1 1/4  ounce) package
74730,331,2   large
74730,5180,1   tablespoon   grated
74730,4987,1   tablespoon
74730,6270,1/4  teaspoon
74730,3217,1/4  teaspoon
74730,5168,1/4  teaspoon
74730,590,1/4  teaspoon
136589,2683,3   cups
136589,6906,2   cups
136589,335,1   teaspoon
136589,6270,1/2  teaspoon
136589,2499,3   large
136589,7557,1   cup
136589,7449,2   teaspoons
136589,150,3   cups   finely chopped
136589,159,1/2  cup
136589,7642,1   cup   chopped
136589,800,
136589,840,
136589,7705,
53301,840,1 1/8  cups
53301,6906,2   cups
53301,2499,2   large
53301,7449,2   teaspoons
53301,2683,2   cups
53301,1584,3/4  cup
53301,335,1   teaspoon
53301,6270,1/2  teaspoon
53301,1388,2   cups
8603,342,3   large
8603,7790,1/2  cup
8603,2499,1
8603,335,1   teaspoon
8603,332,1   teaspoon
8603,63,1 1/2  cups
8603,840,1/3  cup   melted
8603,6270,1/2  teaspoon
8603,4958,
8603,1388,
26306,2991,2 (16   ounce) bags
26306,6270,2   teaspoons
26306,840,1/2  cup
26306,6906,1   teaspoon
26306,7655,1   cup
26306,1833,1 1/2  teaspoons
74629,1257,3   cups
74629,4305,3/4  cup
74629,790,1/2  cup
74629,5010,3/4  cup   chopped
74629,3940,1   teaspoon
74629,3217,1/4  teaspoon
74629,1170,1   cup   grated
34881,3203,1
34881,5010,1/2  cup   chopped
34881,1480,1   cup
34881,6335,1/2  cup   chopped
34881,1329,1/2  teaspoon
34881,2009,2   teaspoons
34881,7233,1 (8   ounce) can
34881,553,1 (16   ounce) can
34881,1505,1   tablespoon   chopped
34881,6276,
34881,7258,12      soft
34881,1168,8   ounces
34688,5648,5   large
34688,4063,1   lb
34688,5010,1   cup   chopped
34688,3440,1   cup   chopped
34688,7557,2   tablespoons
34688,5106,1   teaspoon
34688,382,1   teaspoon
34688,6270,1/2  teaspoon
34688,5319,1/4  teaspoon
34688,7655,1 1/2  cups
34688,112,
111777,4574,1/3  cup
111777,2683,1/3  cup
111777,5010,1/3  cup   chopped
111777,6270,1/2  teaspoon
111777,5319,1/4  teaspoon
111777,1257,1 3/4  cups
111777,4717,2/3  cup
111777,1707,2   cups   cut up
111777,3037,1 (10   ounce) package
111777,5375,2      prepared
83203,1306,8
83203,6696,1/2  cup
83203,6335,1/2  cup   minced
83203,6413,3   tablespoons
83203,3723,3   tablespoons
83203,3184,2   teaspoons   minced
83203,3512,1/4  teaspoon
83203,590,1/4  teaspoon
13546,7956,1 (1/4  ounce) package
13546,7655,1   cup
13546,2683,2 1/2  cups
13546,5006,2   teaspoons
13546,6906,1   teaspoon
13546,6270,1   teaspoon
53508,1707,2 1/2  cups   diced
53508,1124,1   cup   finely chopped
53508,6380,1   cup
53508,7642,1   cup   chopped
53508,5010,1   small   minced
53508,6270,1/2  teaspoon
53508,7946,
53508,4763,
21363,3609,1   lb
21363,5010,2   teaspoons   minced
21363,3184,1   teaspoon   minced
21363,6270,1   teaspoon
21363,5319,1/4  teaspoon
21363,6906,1   teaspoon
21363,7233,16   ounces
21363,1910,3   ounces
21363,6654,8   ounces
21363,1168,3/4  cup
21363,4947,1 (8   ounce) package
59635,7237,1 (14 1/2  ounce) can
59635,7816,1 (14 1/2  ounce) can
59635,3951,4   teaspoons
59635,7979,1/4  cup
59635,3219,1/2-3/4  teaspoon
59635,2007,1/2  teaspoon
59635,6906,1/4  teaspoon
13982,3512,1   teaspoon
13982,3217,1   teaspoon
13982,6696,1/3  cup
13982,5058,1/3  cup
13982,3723,1/4  cup
13982,6335,1
13982,6261,1 1/2  lbs
53198,6261,1   lb
53198,6654,1/3  cup
53198,4880,2   teaspoons
53198,5010,2   teaspoons
53198,2258,2   teaspoons
53198,4623,3   tablespoons
53198,5180,2   tablespoons
53198,1168,1/2  cup
53198,5168,
12522,1252,4
12522,6654,1 (8   ounce) container
12522,6097,
12522,6962,1   cup
12522,5180,1/2  cup
12522,7099,2   tablespoons
49737,5010,1
49737,3203,2
49737,1130,2
49737,5915,1/4  large
49737,1248,2   small
49737,673,1 -1 1/2  cup
49737,553,2 (15   ounce) cans
49737,6270,1/2  teaspoon
49737,2007,1/2  teaspoon
49737,4287,
49737,1833,1 1/2  tablespoons
27733,1252,2
27733,5006,1/2  cup
27733,3203,4
27733,5319,1/4  teaspoon
27733,728,1/2  cup
27733,1119,1/4  teaspoon
50684,7367,8   ounces
50684,3355,3/4  cup
50684,6270,1/4  teaspoon
50684,5767,1 1/2  teaspoons
50684,2512,1   large
50684,63,2   cups
105594,2683,1 1/2  cups
105594,3355,1   cup
105594,335,1   teaspoon
105594,6270,1   teaspoon
105594,1589,1/3  cup
105594,4987,1/2  cup
105594,7655,1   cup
105594,7470,1   teaspoon
105594,7620,1   tablespoon
44232,6160,6
44232,3184,2   cloves
44232,5006,2   cloves
44232,339,3   tablespoons
44232,2757,2 1/4  teaspoons
44232,4096,2   tablespoons   chopped
44232,2789,1/2  teaspoon
44232,3923,1/4  teaspoon
44232,5184,
31562,5219,8   ounces
31562,840,1/4  cup
31562,6487,1 1/2  lbs
31562,3184,1   tablespoon   minced
31562,3589,2   cups
31562,2757,1/4  cup
31562,5180,1/4  cup
31562,590,1/4  teaspoon
31562,5975,1/8  teaspoon
28165,5006,2   tablespoons
28165,1306,1 1/2  lbs
28165,6324,1   lb
28165,5010,1   large
28165,1130,2
28165,3399,1/2
28165,5915,1/2
28165,2378,1/2  teaspoon
28165,2320,1/4  teaspoon
28165,6983,1/4  teaspoon
28165,6270,1/2  teaspoon
28165,1119,1/4-1/2  teaspoon
28165,4470,1 1/2  cups
28165,7213,1 (14   ounce) can
28165,1257,2   cups
28165,4661,8   ounces
28165,2856,2   tablespoons   chopped
28165,6335,3
8596,840,1/2  cup
8596,1910,8   ounces
8596,3668,1   pint
8596,3217,1   teaspoon
8596,6270,
8596,590,
8596,5180,2/3  cup   grated
8596,2592,1   lb
108248,63,2 1/4  cups
108248,335,1   teaspoon
108248,6270,1   teaspoon
108248,840,1   cup
108248,3355,3/4  cup
108248,800,3/4  cup   packed
108248,7470,1   teaspoon
108248,2499,2
108248,1388,1 (12   ounce) package
108248,4958,1   cup   chopped
135272,1622,1   lb
135272,840,1/4  cup
135272,4253,2   tablespoons
135272,63,1/4  cup
135272,6270,1/2  teaspoon
135272,7774,1/8  teaspoon
135272,5168,
35393,2901,1 2/3  cups
35393,6906,2/3  cup
35393,7557,1/3  cup
35393,2499,2
35393,3301,
35393,335,1/2  teaspoon
35393,6270,1/2  teaspoon
35393,1511,1/2  teaspoon
129598,7820,3
129598,6696,
129598,1787,
129598,6413,
129598,2683,
129598,1833,
129598,7655,
129598,332,
129598,335,
129598,7557,
129598,1257,
129598,7799,
129598,6906,
129598,1325,
129598,3203,
129598,5276,
129598,7194,
49200,5648,4   large
49200,1783,1/4  cup
49200,5180,1   tablespoon
49200,6270,1   teaspoon
49200,5168,1   tablespoon
49200,5319,1/2  teaspoon
49200,3217,1/2  teaspoon
42603,2404,1/2  cup
42603,5180,1/4  cup   grated
42603,7970,2   tablespoons
42603,3940,1/2  teaspoon
42603,1306,6
42603,2200,1/2  cup   bottled
42603,6374,
89751,63,2   cups
89751,6906,1 1/2  cups
89751,332,2 1/2  teaspoons
89751,6270,1   teaspoon
89751,6473,1/2  cup
89751,4717,3/4  cup
89751,7449,1   tablespoon
89751,2499,2   large
11107,7655,
11107,5901,1 1/2  cups
11107,2503,1/2  cup
108105,2810,2 1/2  tablespoons   grated
108105,3184,2   tablespoons   chopped
108105,1986,1/8  teaspoon
108105,1252,4
108105,2683,1/2  cup
108105,6276,
108105,5006,2   tablespoons
108105,6696,4   tablespoons
108105,800,1/2  cup
108105,7803,1/2  cup
108105,2654,1   teaspoon
108105,6916,1   cup
18816,840,2   tablespoons
18816,1043,1   tablespoon
18816,3402,8   cups   shredded
18816,800,1   tablespoon   packed
18816,3203,3 -4
18816,6009,1   tablespoon
18816,6270,
18816,2816,
42071,840,2   tablespoons
42071,5010,1
42071,3203,1
42071,1124,1   stalk
42071,1257,2 (14 1/2  ounce) cans
42071,756,4   cups
42071,2683,3   tablespoons
42071,4717,3   tablespoons
42071,5319,2   cups
42071,7594,
262140,5648,3 1/2  cups
262140,1124,1/3  cup
262140,5010,1/3  cup
262140,1093,1   cup   chopped
262140,3597,1 -2   cup
262140,7655,
262140,1249,2   tablespoons
262140,6270,
262140,5319,1   teaspoon
262140,840,5   tablespoons
262140,2683,5   tablespoons
262140,4717,2   cups
262140,1168,2   cups
486496,6049,
486496,298,12   slices
486496,2667,8
486496,4623,1   teaspoon
486496,1910,6   ounces
486496,2350,1/2  teaspoon
486496,6270,1/2  teaspoon
486496,5319,1/4  teaspoon
486496,3365,1 (10   ounce) container
486496,2128,1/2  cup
486496,4814,1   cup
83561,728,2/3  cup
83561,5180,2/3  cup   grated
83561,2856,1/4  cup   minced
83561,6270,1/4  teaspoon
83561,2817,1/8  teaspoon
83561,840,5   tablespoons
83561,3203,3
83561,1240,3   lbs
155021,1310,1   lb
155021,1119,1   tablespoon
155021,1986,1   teaspoon
155021,6270,1   tablespoon
155021,4479,1/2  cup
155021,4574,1   tablespoon
33170,2200,
33170,800,2   tablespoons
33170,4987,2   tablespoons
33170,6696,2   tablespoons
33170,1511,1   teaspoon
33170,7168,1   teaspoon
33170,3536,1/2  teaspoon
33170,1289,2 1/2  lbs
84516,1910,
84516,2499,
84516,3668,
84516,5180,
84516,1372,
84516,3940,
84516,3184,
84516,4836,
84516,5485,
84516,5487,
293243,2683,
293243,6906,
293243,332,
293243,6270,
293243,840,
293243,4717,
293243,800,
293243,1511,
293243,5695,
98724,715,2   slices
98724,7213,1   medium   organic
98724,4763,
98724,6270,
749,8021,2 1/2  cups
749,4189,1/2  lb
749,5010,1/4  cup
749,7213,2   small
749,7229,1 (6   ounce) can
749,3203,1
749,2320,1/2  teaspoon
749,2212,1/2  teaspoon
749,2378,1/4  teaspoon
749,7655,1/4  cup
749,5319,1/8  teaspoon
749,2499,1
749,1838,3/4  cup
749,4836,1/2  cup
749,2683,1   teaspoon
14499,5298,1   cup   chopped
14499,912,1 (520   g) package
14499,7479,1 (92   g) package
14499,2499,4
14499,1645,1/2  cup
14499,1783,1/2  cup
14499,6212,1/2  cup
14499,840,
14499,7655,
14499,6906,
8972,6473,1/2  cup
8972,6906,1 1/2  cups
8972,2499,2
8972,5947,2   ounces
8972,1584,2   tablespoons
8972,869,1   cup
8972,911,2 1/4  cups
8972,6270,1   teaspoon
8972,7449,1   teaspoon
8972,335,1   teaspoon
8972,7620,1   teaspoon
8972,2683,
8972,4717,
8972,840,
155018,7655,3   tablespoons
155018,6270,1/4  teaspoon
155018,5319,1/8  teaspoon
155018,7557,2   tablespoons
155018,756,1 1/4  lbs
153642,342,3   large   ripe
153642,6906,3/4  cup
153642,2499,1
153642,840,1/3  cup   melted
153642,648,1   cup
153642,335,1   teaspoon
153642,332,1   teaspoon
153642,6270,1/2  teaspoon
153642,2683,1 1/2  cups
110683,2499,2
110683,4717,1 2/3  cups
110683,7557,1/3  cup
110683,63,2   cups
110683,332,1   tablespoon
110683,6906,2   tablespoons
110683,6270,1/2  teaspoon
110683,7449,1   teaspoon
110683,4565,1   teaspoon
152441,1093,1   lb
152441,800,2   tablespoons
152441,840,2   tablespoons
152441,3512,1/2  teaspoon
3180,4574,1/2  cup
3180,800,1   cup
3180,3355,1/2  cup
3180,2499,2
3180,7449,1   teaspoon
3180,63,1 1/2  cups
3180,335,1   teaspoon
3180,1511,1   teaspoon
3180,6270,1/2  teaspoon
3180,5793,
3180,5825,1   cup
294196,6215,1 (4   lb)
294196,3203,3
294196,6270,1   tablespoon
294196,5319,1   tablespoon
294196,5010,1
294196,7655,1   cup
45069,1329,
45069,3500,
45069,3502,
45069,3217,
45069,5106,
45069,1119,
45069,3484,
45069,5010,
45069,2131,
45069,7233,
45069,4062,
69089,7658,1 (14   ounce) can
69089,5180,3/4  cup   grated
69089,4623,3/4  cup
69089,3217,1   dash
69089,1254,4
118761,2499,1   large
118761,7799,1/8  teaspoon
118761,7655,1/3  cup
118761,6276,
71557,1306,2   lbs
71557,6276,
71557,6426,1/4  cup   chopped
71557,339,1/4  cup
71557,1786,
132546,4053,
132546,6696,
132546,7799,
132546,800,
132546,7790,
132546,1645,
132546,1833,
132546,63,
132546,332,
132546,335,
132546,3217,
132546,6906,
132546,6413,
132546,4987,
132546,1252,
132546,6374,
107072,2668,1   lb
107072,1833,3/4  cup
107072,7655,1/2  cup
107072,2499,2
107072,1093,1   large
107072,6335,3
107072,2809,1/4  cup
107072,3203,5
107072,1043,
107072,6696,3   tablespoons
107072,6082,4   tablespoons
107072,6413,1   tablespoon
107072,6906,1/2  cup
107072,1986,3   teaspoons
48532,7367,1/2  cup
48532,1494,3/4  cup
48532,6906,1/2  cup
48532,2045,1/2  cup
48532,2499,1   large
48532,7449,1/2  teaspoon
48532,63,1   cup
48532,335,3/4  teaspoon
